id,left,top,right,bottom,speed,dir,Nov8Fire,Nov9Fire,Nov9Pred,elevation,band1,band2,band3,band4,burnable
10496,-121.5477596,39.71425335,-121.5452596,39.71175335,1,0,0,1,0,0,3945.424468,3588.558511,3503.403343,3816.920365,1
10497,-121.5477596,39.71175335,-121.5452596,39.70925335,1,0,0,1,0,0,4202.078116,3996.693313,4076.132219,4227.373556,1
10498,-121.5477596,39.70925335,-121.5452596,39.70675335,1,0,0,1,0,0,4087.596201,3799.940729,3811.373252,4083.428267,1
10499,-121.5477596,39.70675335,-121.5452596,39.70425335,1,0,0,1,0,0,4245.580395,4006.726596,4135.422948,4431.003495,1
10500,-121.5477596,39.70425335,-121.5452596,39.70175335,1,0,0,1,0,0,4115.940122,3703.926444,3632.328723,3864.308511,1
10501,-121.5477596,39.70175335,-121.5452596,39.69925335,1,0,0,1,0,0,3817.670973,3296.467781,3088.468237,3420.574012,1
10502,-121.5477596,39.69925335,-121.5452596,39.69675335,1,0,0,1,0,0,3883.462766,3418.006079,3248.33541,3603.566109,1
10503,-121.5477596,39.69675335,-121.5452596,39.69425335,1,0,0,1,0,0,3836.180699,3323.60228,3103.535714,3474.396201,1
10504,-121.5477596,39.69425335,-121.5452596,39.69175335,1,0,0,1,0,0,3469.290075,2766.556992,2343.018647,2791.489474,0
10505,-121.5477596,39.69175335,-121.5452596,39.68925335,1,0,0,1,0,0,3775.509119,3192.597264,2900.478723,3266.658663,0
10506,-121.5477596,39.68925335,-121.5452596,39.68675335,1,0,0,1,0,0,3670.246809,3015.134954,2714.516869,2852.230699,0
10507,-121.5477596,39.68675335,-121.5452596,39.68425335,1,0,0,1,0,0,3747.664438,3195.53845,2914.190274,3205.865198,1
10508,-121.5477596,39.68425335,-121.5452596,39.68175335,0,0,0,1,0,0,3628.640578,3086.530851,2636.725988,3387.859726,0
10509,-121.5477596,39.68175335,-121.5452596,39.67925335,0,0,0,0,0,0,3222.267477,2508.273708,1810.906839,2521.841033,0
10510,-121.5477596,39.67925335,-121.5452596,39.67675335,0,0,0,0,0,0,3636.185562,3166.643465,2736.451368,3678.855623,0
10511,-121.5477596,39.67675335,-121.5452596,39.67425335,0,0,0,0,0,0,4205.136626,4056.778419,3702.472796,3761.038602,0
10512,-121.5477596,39.67425335,-121.5452596,39.67175335,0,0,0,0,0,0,3358.424012,2657.303191,1910.086322,2047.554559,0
10513,-121.5477596,39.67175335,-121.5452596,39.66925335,0,0,0,0,0,0,3226.655927,2531.462766,1836.804711,2847.669757,0
10514,-121.5477596,39.66925335,-121.5452596,39.66675335,1,0,0,0,0,0,3495.067519,2946.372481,2439.816241,3482.604361,0
10515,-121.5477596,39.66675335,-121.5452596,39.66425335,1,0,0,0,0,0,3715.190426,3296.931003,3021.411702,3737.168237,1
10516,-121.5477596,39.66425335,-121.5452596,39.66175335,2,0,0,0,0,0,4058.527812,3735.557751,3651.479787,4197.397112,1
10517,-121.5477596,39.66175335,-121.5452596,39.65925335,2,0,0,0,0,0,4685.892705,4658.037994,4886.869453,4896.637082,0
10518,-121.5477596,39.65925335,-121.5452596,39.65675335,1,0,0,0,0,0,3976.381763,3569.652888,3358.514286,3865.931155,1
10519,-121.5477596,39.65675335,-121.5452596,39.65425335,1,0,0,0,0,0,4307.671581,4066.614742,4056.671581,4351.799848,1
10520,-121.5477596,39.65425335,-121.5452596,39.65175335,0,0,0,0,0,0,3697.178875,3095.755015,2624.056535,3170.93541,0
10521,-121.5477596,39.65175335,-121.5452596,39.64925335,0,0,0,0,0,0,3553.265653,2936.528419,2342.09772,3608.214742,0
10522,-121.5477596,39.64925335,-121.5452596,39.64675335,1,0,0,0,0,0,3416.37386,2715.362462,2027.387994,3138.168693,0
10523,-121.5477596,39.64675335,-121.5452596,39.64425335,1,0,0,0,0,0,3340.682675,2647.651824,1918.736626,3208.88769,0
10524,-121.5477596,39.64425335,-121.5452596,39.64175335,0,0,0,0,0,0,3599.886917,3007.890827,2509.625564,3276.267218,0
10525,-121.5477596,39.64175335,-121.5452596,39.63925335,0,0,0,0,0,0,3785.201672,3364.193009,2989.097872,3602.917173,0
10526,-121.5477596,39.63925335,-121.5452596,39.63675335,1,0,0,0,0,0,3578.777052,3119.955471,2637.808663,2887.145289,0
10527,-121.5477596,39.63675335,-121.5452596,39.63425335,1,0,0,0,0,0,3880.334498,3438.128723,3115.402128,3562.786778,0
10528,-121.5477596,39.63425335,-121.5452596,39.63175335,1,0,0,0,0,0,4036.96383,3590.455319,3330.696201,3562.028267,0
10529,-121.5477596,39.63175335,-121.5452596,39.62925335,1,0,0,0,0,0,4385.912158,4121.355471,4123.70228,3716.993617,0
10530,-121.5477596,39.62925335,-121.5452596,39.62675335,1,0,0,0,0,0,4357.225228,4103.499696,4036.903799,3590.965805,0
10531,-121.5477596,39.62675335,-121.5452596,39.62425335,2,0,0,0,0,0,4359.656231,4108.155775,4105.407903,3655.559726,0
10532,-121.5477596,39.62425335,-121.5452596,39.62175335,2,0,0,0,0,0,4442.314286,4221.391185,4302.543313,3854.288602,0
10533,-121.5477596,39.62175335,-121.5452596,39.61925335,2,0,0,0,0,0,4534.88845,4397.142857,4602.303495,4151.348936,1
10534,-121.5477596,39.61925335,-121.5452596,39.61675335,2,0,0,0,0,0,4479.04812,4386.663158,4622.673534,4214.544812,1
10535,-121.5477596,39.61675335,-121.5452596,39.61425335,1,0,0,0,0,0,4544.97538,4433.7,4608.134195,4144.270213,1
10536,-121.5477596,39.61425335,-121.5452596,39.61175335,1,0,0,0,0,0,4442.779027,4311.26155,4566.12766,4285.228116,1
10537,-121.5477596,39.61175335,-121.5452596,39.60925335,1,0,0,0,0,0,4511.582067,4381.646809,4684.420365,4290.679027,1
10538,-121.5477596,39.60925335,-121.5452596,39.60675335,1,0,0,0,0,0,4287.767477,3827.326444,3752.362006,3243.359574,0
10539,-121.5477596,39.60675335,-121.5452596,39.60425335,1,0,0,0,0,0,4326.720669,4004.91383,4065.112006,3557.249848,1
10540,-121.5477596,39.60425335,-121.5452596,39.60175335,1,0,0,0,0,0,4567.180851,4471.716869,4834.214438,4368.843313,1
10541,-121.5477596,39.60175335,-121.5452596,39.59925335,1,0,0,0,0,0,4460.611246,4296.891033,4530.906383,4070.900912,1
10542,-121.5477596,39.59925335,-121.5452596,39.59675335,1,0,0,0,0,0,4415.967629,4146.671429,4183.44696,3707.508663,0
10543,-121.5477596,39.59675335,-121.5452596,39.59425335,1,0,0,0,0,0,4250.149323,3971.127519,4036.385113,3729.10797,1
10544,-121.5477596,39.59425335,-121.5452596,39.59175335,1,0,0,0,0,0,4465.006231,4282.756991,4437.540729,3975.988906,1
10545,-121.5477596,39.59175335,-121.5452596,39.58925335,1,0,0,0,0,0,4387.345593,4152.971277,4205.464438,3771.599392,1
10546,-121.5452596,39.86675335,-121.5427596,39.86425335,0,0,0,0,0,1,3013.596353,2268.891033,1530.199848,3271.144377,0
10547,-121.5452596,39.86425335,-121.5427596,39.86175335,1,0,0,0,0,1,2897.186015,2084.66812,1314.99594,2787.551729,0
10548,-121.5452596,39.86175335,-121.5427596,39.85925335,1,0,0,0,0,1,2850.091945,1990.845897,1254.273556,2182.279787,0
10549,-121.5452596,39.85925335,-121.5427596,39.85675335,1,0,0,0,0,1,3099.753191,2442.50228,1734.017325,3636.771277,0
10550,-121.5452596,39.85675335,-121.5427596,39.85425335,1,0,0,0,0,1,3245.356991,2663.898936,1969.664742,4062.248632,0
10551,-121.5452596,39.85425335,-121.5427596,39.85175335,1,0,0,0,0,1,3104.000912,2427.578723,1682.107143,3555.25,0
10552,-121.5452596,39.85175335,-121.5427596,39.84925335,1,0,0,1,0,1,3060.602736,2325.118541,1603.405623,3229.217477,0
10553,-121.5452596,39.84925335,-121.5427596,39.84675335,1,0,0,1,0,1,3360.509422,2785.800456,2276.61383,3702.633131,0
10554,-121.5452596,39.84675335,-121.5427596,39.84425335,0,0,0,1,0,1,2921.11307,2120.718845,1370.73465,2287.467325,0
10555,-121.5452596,39.84425335,-121.5427596,39.84175335,0,0,0,1,0,1,3001.143009,2166.680547,1517.041641,2064.593921,0
10556,-121.5452596,39.84175335,-121.5427596,39.83925335,1,0,0,1,0,1,2884.976748,1973.471733,1320.823252,1357.092553,0
10557,-121.5452596,39.83925335,-121.5427596,39.83675335,1,0,0,1,0,1,2983.501053,2184.519248,1587.398195,1960.520451,0
10558,-121.5452596,39.83675335,-121.5427596,39.83425335,2,0,0,1,0,1,3981.643161,3740.837082,3665.602736,3941.031915,1
10559,-121.5452596,39.83425335,-121.5427596,39.83175335,2,0,0,1,0,1,3595.963526,3144.576444,2872.057295,3267.539058,1
10560,-121.5452596,39.83175335,-121.5427596,39.82925335,1,0,0,1,0,1,3300.199848,2701.256991,2339.66459,2705.6,1
10561,-121.5452596,39.82925335,-121.5427596,39.82675335,1,0,0,1,0,1,3213.032675,2668.857447,2298.448936,3215.943161,1
10562,-121.5452596,39.82675335,-121.5427596,39.82425335,1,0,0,1,0,1,3333.699696,2765.006535,2478.372796,3045.572796,1
10563,-121.5452596,39.82425335,-121.5427596,39.82175335,1,0,1,1,1,1,3354.726596,2814.995593,2591.821429,3176.366261,1
10564,-121.5452596,39.82175335,-121.5427596,39.81925335,1,0,1,1,1,1,3381.938602,2809.727052,2460.743617,3304.535714,1
10565,-121.5452596,39.81925335,-121.5427596,39.81675335,1,0,1,1,1,1,3398.492249,2822.702432,2499.584043,2817.893313,1
10566,-121.5452596,39.81675335,-121.5427596,39.81425335,2,0,1,1,1,1,3425.29772,3016.819757,2840.703647,3469.746809,1
10567,-121.5452596,39.81425335,-121.5427596,39.81175335,2,0,1,1,1,1,3729.434887,3382.676541,3335.029173,3446.868722,1
10568,-121.5452596,39.81175335,-121.5427596,39.80925335,2,0,1,1,1,1,3624.164134,3191.301824,3067.001064,3163.982675,1
10569,-121.5452596,39.80925335,-121.5427596,39.80675335,2,0,1,1,1,1,3493.091489,3120.929635,3162.787082,3645.136018,1
10570,-121.5452596,39.80675335,-121.5427596,39.80425335,1,0,1,1,1,1,3511.340881,3102.651672,2966.747568,3973.044073,1
10571,-121.5452596,39.80425335,-121.5427596,39.80175335,1,0,1,1,1,1,3348.226748,2914.383131,2563.82614,3728.692857,1
10572,-121.5452596,39.80175335,-121.5427596,39.79925335,1,0,1,1,1,1,3262.682067,2706.734195,2278.508967,3679.307295,1
10573,-121.5452596,39.79925335,-121.5427596,39.79675335,1,0,1,1,1,1,3425.206535,2895.241945,2675.514742,3186.696505,1
10574,-121.5452596,39.79675335,-121.5427596,39.79425335,1,0,1,1,1,1,3871.894985,3704.435106,4165.831155,4297.476444,1
10575,-121.5452596,39.79425335,-121.5427596,39.79175335,1,0,1,1,1,1,3842.329331,3756.623404,4273.652584,4488.465046,1
10576,-121.5452596,39.79175335,-121.5427596,39.78925335,1,0,1,1,1,1,3829.593769,3655.469149,3927.511094,4228.61155,1
10577,-121.5452596,39.78925335,-121.5427596,39.78675335,0,0,1,1,1,1,3421.594586,2984.381504,2793.620451,3594.014436,1
10578,-121.5452596,39.78675335,-121.5427596,39.78425335,0,0,1,1,1,1,3307.046049,2745.853343,2535.323708,3284.751672,1
10579,-121.5452596,39.78425335,-121.5427596,39.78175335,1,0,1,1,1,1,3426.370973,2967.227508,2836.608359,4221.039362,1
10580,-121.5452596,39.78175335,-121.5427596,39.77925335,1,0,1,1,1,1,3405.505015,2878.415805,2669.334043,3456.505471,1
10581,-121.5452596,39.77925335,-121.5427596,39.77675335,2,0,1,1,1,1,3686.313982,3266.037538,3289.013374,3691.773708,1
10582,-121.5452596,39.77675335,-121.5427596,39.77425335,2,0,1,1,1,1,3774.70152,3404.526596,3506.530243,3948.017781,1
10583,-121.5452596,39.77425335,-121.5427596,39.77175335,2,0,1,1,1,1,3675.596201,3193.83997,3101.624012,3572.992249,1
10584,-121.5452596,39.77175335,-121.5427596,39.76925335,2,0,1,1,1,1,3427.582067,2909.706231,2712.588298,3746.98769,1
10585,-121.5452596,39.76925335,-121.5427596,39.76675335,1,0,1,1,1,1,3190.273252,2521.145289,2109.058359,3291.132219,1
10586,-121.5452596,39.76675335,-121.5427596,39.76425335,1,0,1,1,1,1,3407.318797,2971.655489,2543.940301,4950.399398,1
10587,-121.5452596,39.76425335,-121.5427596,39.76175335,0,0,1,1,1,1,3486.562614,3064.95076,2767.277812,4144.214286,1
10588,-121.5452596,39.76175335,-121.5427596,39.75925335,0,0,1,1,1,1,3307.191337,2831.827052,2408.553343,4186.446809,1
10589,-121.5452596,39.75925335,-121.5427596,39.75675335,0,0,1,1,1,1,3346.353191,2904.525228,2525.625836,4550.071125,1
10590,-121.5452596,39.75675335,-121.5427596,39.75425335,0,0,1,1,1,1,3464.615653,3053.720517,2779.413222,4304.991337,1
10591,-121.5452596,39.75425335,-121.5427596,39.75175335,0,0,1,1,1,1,3609.237386,3287.85,3163.33541,3896.967477,1
10592,-121.5452596,39.75175335,-121.5427596,39.74925335,0,0,1,1,1,1,3453.188298,2997.61535,2615.75,3841.06535,1
10593,-121.5452596,39.74925335,-121.5427596,39.74675335,1,0,1,1,1,1,3254.596505,2661.245593,2135.129939,3329.164894,0
10594,-121.5452596,39.74675335,-121.5427596,39.74425335,1,0,1,1,1,1,3354.362462,2801.386626,2456.519757,3499.691337,1
10595,-121.5452596,39.74425335,-121.5427596,39.74175335,1,0,1,1,1,1,3484.744073,2919.190578,2662.156535,3089.418085,1
10596,-121.5452596,39.74175335,-121.5427596,39.73925335,1,0,1,1,1,1,3458.761053,2912.238647,2570.087368,3269.02797,1
10597,-121.5452596,39.73925335,-121.5427596,39.73675335,1,0,1,1,1,1,3576.745745,3041.652128,2792.181003,3352.274012,1
10598,-121.5452596,39.73675335,-121.5427596,39.73425335,1,0,1,1,1,1,3649.21535,3261.03541,3003.352736,4157.939058,1
10599,-121.5452596,39.73425335,-121.5427596,39.73175335,1,0,1,1,1,0,3675.827356,3210.704255,2980.280243,4236.909119,1
10600,-121.5452596,39.73175335,-121.5427596,39.72925335,1,0,1,1,1,0,3224.653495,2386.739666,1857.260942,2034.593009,0
10601,-121.5452596,39.72925335,-121.5427596,39.72675335,1,0,1,1,1,0,3151.470365,2312.482219,1790.119453,2078.278116,0
10602,-121.5452596,39.72675335,-121.5427596,39.72425335,1,0,1,1,1,1,3711.423404,3256.688906,3170.230243,3771.33769,1
10603,-121.5452596,39.72425335,-121.5427596,39.72175335,1,0,1,1,1,0,3853.250456,3478.137842,3472.152888,3731.654103,1
10604,-121.5452596,39.72175335,-121.5427596,39.71925335,1,0,1,1,1,0,4027.422644,3598.099696,3413.055775,3588.796657,1
10605,-121.5452596,39.71925335,-121.5427596,39.71675335,1,0,1,1,1,0,3891.591641,3437.175228,3218.641793,3654.587994,1
10606,-121.5452596,39.71675335,-121.5427596,39.71425335,1,0,0,1,0,0,3855.129624,3464.64391,3384.996992,3967.55218,1
10607,-121.5452596,39.71425335,-121.5427596,39.71175335,1,0,0,1,0,0,3949.00076,3661.618693,3678.171125,4143.129179,1
10608,-121.5452596,39.71175335,-121.5427596,39.70925335,1,0,0,1,0,0,4345.407143,4277.958815,4559.853799,4518.775076,1
10609,-121.5452596,39.70925335,-121.5427596,39.70675335,1,0,0,1,0,0,4070.556535,3773.816109,3785.663374,4005.705623,1
10610,-121.5452596,39.70675335,-121.5427596,39.70425335,1,0,0,1,0,0,3949.097264,3658.419757,3774.44924,4238.709119,1
10611,-121.5452596,39.70425335,-121.5427596,39.70175335,1,0,0,1,0,0,3996.030547,3537.048936,3463.238146,3618.410334,1
10612,-121.5452596,39.70175335,-121.5427596,39.69925335,1,0,0,1,0,0,3770.284195,3228.546809,2984.309726,3128.405927,1
10613,-121.5452596,39.69925335,-121.5427596,39.69675335,1,0,0,1,0,0,3800.837538,3242.377052,3025.591033,3083.160942,1
10614,-121.5452596,39.69675335,-121.5427596,39.69425335,2,0,0,1,0,0,3832.74772,3287.031763,3095.943921,3272.086474,1
10615,-121.5452596,39.69425335,-121.5427596,39.69175335,2,0,0,1,0,0,3619.578797,2988.782256,2632.535188,3017.550075,0
10616,-121.5452596,39.69175335,-121.5427596,39.68925335,2,0,0,1,0,0,3581.375076,2890.901824,2515.28465,2854.625988,0
10617,-121.5452596,39.68925335,-121.5427596,39.68675335,1,0,0,1,0,0,3777.679179,3215.377204,2973.015957,3278.839514,1
10618,-121.5452596,39.68675335,-121.5427596,39.68425335,1,0,0,1,0,0,4312.73997,4112.786626,4220.603951,4361.332523,1
10619,-121.5452596,39.68425335,-121.5427596,39.68175335,0,0,0,1,0,0,3881.766261,3477.949088,3224.854103,3885.209422,1
10620,-121.5452596,39.68175335,-121.5427596,39.67925335,0,0,0,0,0,0,3344.876596,2700.101824,2051.694073,2899.834043,0
10621,-121.5452596,39.67925335,-121.5427596,39.67675335,0,0,0,0,0,0,3361.329027,2745.757447,2106.848632,3177.055015,0
10622,-121.5452596,39.67675335,-121.5427596,39.67425335,0,0,0,0,0,0,4135.189666,3885.330243,3560.890122,4003.139514,0
10623,-121.5452596,39.67425335,-121.5427596,39.67175335,0,0,0,0,0,0,3653.741945,3090.957143,2348.556383,1732.480851,0
10624,-121.5452596,39.67175335,-121.5427596,39.66925335,0,0,0,0,0,0,3428.05,2798.931459,2112.248936,3048.656535,0
10625,-121.5452596,39.66925335,-121.5427596,39.66675335,0,0,0,0,0,0,3322.174436,2658.566316,2025.211429,3061.590075,0
10626,-121.5452596,39.66675335,-121.5427596,39.66425335,0,0,0,0,0,0,3563.100152,3050.037234,2621.495593,3571.044833,0
10627,-121.5452596,39.66425335,-121.5427596,39.66175335,2,0,0,0,0,0,3945.804255,3600.884802,3441.284954,4235.679179,1
10628,-121.5452596,39.66175335,-121.5427596,39.65925335,2,0,0,0,0,0,4197.620517,3936.11079,3975.170061,4471.103647,1
10629,-121.5452596,39.65925335,-121.5427596,39.65675335,1,0,0,0,0,0,4187.866869,3864.491793,3947.306383,4308.206687,1
10630,-121.5452596,39.65675335,-121.5427596,39.65425335,1,0,0,0,0,0,4378.874468,4150.096809,4236.867325,4399.377052,1
10631,-121.5452596,39.65425335,-121.5427596,39.65175335,0,0,0,0,0,0,3760.048936,3186.952736,2837.934498,3364.681459,0
10632,-121.5452596,39.65175335,-121.5427596,39.64925335,0,0,0,0,0,0,3624.811398,2958.045897,2558.816565,2964.717173,0
10633,-121.5452596,39.64925335,-121.5427596,39.64675335,1,0,0,0,0,0,3370.912158,2586.546353,1989.70228,2656.478116,0
10634,-121.5452596,39.64675335,-121.5427596,39.64425335,1,0,0,0,0,0,3496.629483,2828.618389,2315.808967,3094.501216,0
10635,-121.5452596,39.64425335,-121.5427596,39.64175335,0,0,0,0,0,0,3662.465113,3099.097444,2620.884962,3594.714737,0
10636,-121.5452596,39.64175335,-121.5427596,39.63925335,0,0,0,0,0,0,3716.294833,3190.974468,2706.374468,3656.72234,0
10637,-121.5452596,39.63925335,-121.5427596,39.63675335,0,0,0,0,0,0,3436.548328,2830.595897,2214.16535,3264.617325,0
10638,-121.5452596,39.63675335,-121.5427596,39.63425335,1,0,0,0,0,0,3719.67462,3320.061854,2923.506687,3773.696657,0
10639,-121.5452596,39.63425335,-121.5427596,39.63175335,1,0,0,0,0,0,3747.942705,3373.075532,3070.827508,3553.672948,1
10640,-121.5452596,39.63175335,-121.5427596,39.62925335,1,0,0,0,0,0,3688.182371,3302.148176,2947.183283,3921.565502,1
10641,-121.5452596,39.62925335,-121.5427596,39.62675335,1,0,0,0,0,0,4324.191185,4149.294377,4226.984954,3966.863374,1
10642,-121.5452596,39.62675335,-121.5427596,39.62425335,2,0,0,0,0,0,4324.751064,4059.142857,4055.193313,3652.102888,1
10643,-121.5452596,39.62425335,-121.5427596,39.62175335,2,0,0,0,0,0,4342.259119,3975.612006,3927.281307,3483.886778,0
10644,-121.5452596,39.62175335,-121.5427596,39.61925335,2,0,0,0,0,0,4267.917781,3859.180395,3755.162462,3355.402736,0
10645,-121.5452596,39.61925335,-121.5427596,39.61675335,2,0,0,0,0,0,4519.909774,4411.301353,4643.919398,4212.054135,1
10646,-121.5452596,39.61675335,-121.5427596,39.61425335,1,0,0,0,0,0,4446.743617,4292.104711,4458.810942,4030.519605,1
10647,-121.5452596,39.61425335,-121.5427596,39.61175335,1,0,0,0,0,0,4379.1,4198.517629,4375.341185,4015.762006,1
10648,-121.5452596,39.61175335,-121.5427596,39.60925335,1,0,0,0,0,0,4503.653647,4335.196809,4520.195289,4125.844225,1
10649,-121.5452596,39.60925335,-121.5427596,39.60675335,1,0,0,0,0,0,4403.854863,4146.881307,4274.63693,3861.72766,1
10650,-121.5452596,39.60675335,-121.5427596,39.60425335,1,0,0,0,0,0,4457.017477,4249.378419,4420.361094,3956.259574,1
10651,-121.5452596,39.60425335,-121.5427596,39.60175335,1,0,0,0,0,0,4404.951672,4143.37766,4251.951368,3773.253799,1
10652,-121.5452596,39.60175335,-121.5427596,39.59925335,1,0,0,0,0,0,4331.846201,4004.137386,3942.150608,3464.571429,0
10653,-121.5452596,39.59925335,-121.5427596,39.59675335,1,0,0,0,0,0,4331.618997,4025.818997,3972.673252,3531.370365,0
10654,-121.5452596,39.59675335,-121.5427596,39.59425335,1,0,0,0,0,0,4372.956842,4151.889925,4234.809624,3749.097594,1
10655,-121.5452596,39.59425335,-121.5427596,39.59175335,1,0,0,0,0,0,4470.905623,4305.19696,4475.456687,4007.540729,1
10656,-121.5452596,39.59175335,-121.5427596,39.58925335,1,0,0,0,0,0,4416.484347,4188.924164,4280.364894,3833.840426,1
10657,-121.5427596,39.86675335,-121.5402596,39.86425335,0,0,0,0,0,1,2921.462462,2140.348176,1412.29924,2728.21307,0
10658,-121.5427596,39.86425335,-121.5402596,39.86175335,0,0,0,0,0,1,2999.441654,2233.006466,1542.379098,2808.456842,0
10659,-121.5427596,39.86175335,-121.5402596,39.85925335,0,0,0,0,0,1,3048.054255,2378.224924,1621.403951,3553.823556,0
10660,-121.5427596,39.85925335,-121.5402596,39.85675335,0,0,0,0,0,1,2990.057751,2337.204407,1530.664742,3746.354559,0
10661,-121.5427596,39.85675335,-121.5402596,39.85425335,0,0,0,0,0,1,3202.407751,2591.051672,1918.847416,3813.561854,0
10662,-121.5427596,39.85425335,-121.5402596,39.85175335,1,0,0,1,0,1,3193.455927,2583.817173,1861.499696,3977.22234,0
10663,-121.5427596,39.85175335,-121.5402596,39.84925335,1,0,0,1,0,1,3025.939514,2279.748328,1536.093313,3067.759119,0
10664,-121.5427596,39.84925335,-121.5402596,39.84675335,1,0,0,1,0,1,2983.277812,2199.492857,1454.280091,2661.66535,0
10665,-121.5427596,39.84675335,-121.5402596,39.84425335,1,0,0,1,0,1,2884.444681,2011.346809,1293.375076,1761.766413,0
10666,-121.5427596,39.84425335,-121.5402596,39.84175335,1,0,0,1,0,1,3031.944225,2230.403951,1604.558359,2090.647568,0
10667,-121.5427596,39.84175335,-121.5402596,39.83925335,1,0,0,1,0,1,2946.404255,2107.759878,1465.032827,1793.927356,0
10668,-121.5427596,39.83925335,-121.5402596,39.83675335,1,0,0,1,0,1,3283.836842,2673.354286,2265.553383,2583.850376,1
10669,-121.5427596,39.83675335,-121.5402596,39.83425335,2,0,0,1,0,1,3964.865957,3765.223252,3759.949088,4212.401064,1
10670,-121.5427596,39.83425335,-121.5402596,39.83175335,2,0,0,1,0,1,3388.651368,2826.756687,2457.226292,2771.564894,1
10671,-121.5427596,39.83175335,-121.5402596,39.82925335,2,0,0,1,0,1,3340.556383,2846.367629,2600.274924,2897.54848,1
10672,-121.5427596,39.82925335,-121.5402596,39.82675335,2,0,0,1,0,1,3368.819149,2904.573708,2696.87614,3368.240729,1
10673,-121.5427596,39.82675335,-121.5402596,39.82425335,1,0,0,1,0,1,3185.335714,2546.425684,2141.029939,2791.604559,1
10674,-121.5427596,39.82425335,-121.5402596,39.82175335,1,0,1,1,1,1,3294.675076,2700.074316,2316.324924,2758.310182,1
10675,-121.5427596,39.82175335,-121.5402596,39.81925335,1,0,1,1,1,1,3745.088906,3399.471581,3330.029939,3608.209878,1
10676,-121.5427596,39.81925335,-121.5402596,39.81675335,1,0,1,1,1,1,3448.193161,2936.49848,2671.56535,2945.323556,1
10677,-121.5427596,39.81675335,-121.5402596,39.81425335,1,0,1,1,1,1,3700.809726,3359.675228,3235.751672,4116.945593,1
10678,-121.5427596,39.81425335,-121.5402596,39.81175335,1,0,1,1,1,1,3473.537444,3010.766165,2812.870226,3563.276692,1
10679,-121.5427596,39.81175335,-121.5402596,39.80925335,2,0,1,1,1,1,3339.718389,2773.338146,2500.212006,3150.628116,1
10680,-121.5427596,39.80925335,-121.5402596,39.80675335,2,0,1,1,1,1,3364.975684,2901.297264,2812.897416,3262.541185,1
10681,-121.5427596,39.80675335,-121.5402596,39.80425335,2,0,1,1,1,1,3584.335258,3233.93769,3233.808815,4206.528116,1
10682,-121.5427596,39.80425335,-121.5402596,39.80175335,2,0,1,1,1,1,3565.980091,3208.589058,3102.255623,3362.574012,1
10683,-121.5427596,39.80175335,-121.5402596,39.79925335,1,0,1,1,1,1,3565.883131,3309.250304,3327.608815,4728.369149,1
10684,-121.5427596,39.79925335,-121.5402596,39.79675335,1,0,1,1,1,1,3674.281915,3339.078571,3318.759726,4161.569909,1
10685,-121.5427596,39.79675335,-121.5402596,39.79425335,1,0,1,1,1,1,3797.490426,3576.362918,3837.543313,4382.554559,1
10686,-121.5427596,39.79425335,-121.5402596,39.79175335,0,0,1,1,1,1,3771.969909,3552.085562,3761.333131,4365.634043,1
10687,-121.5427596,39.79175335,-121.5402596,39.78925335,0,0,1,1,1,1,3494.834347,3153.65304,2999.107903,4298.36307,1
10688,-121.5427596,39.78925335,-121.5402596,39.78675335,0,0,1,1,1,1,3303.560602,2868.569925,2417.957444,4201.538947,1
10689,-121.5427596,39.78675335,-121.5402596,39.78425335,0,0,1,1,1,1,3083.462614,2422.870365,1923.457143,3060.408663,0
10690,-121.5427596,39.78425335,-121.5402596,39.78175335,1,0,1,1,1,1,3439.322492,3042.702736,2846.942097,4679.621733,1
10691,-121.5427596,39.78175335,-121.5402596,39.77925335,1,0,1,1,1,1,3253.223708,2626.558359,2322.393617,3072.217933,1
10692,-121.5427596,39.77925335,-121.5402596,39.77675335,2,0,1,1,1,1,3444.255775,2929.568389,2773.843617,3648.191945,1
10693,-121.5427596,39.77675335,-121.5402596,39.77425335,2,0,1,1,1,1,3386.562158,2916.074772,2657.864286,4204.342249,1
10694,-121.5427596,39.77425335,-121.5402596,39.77175335,2,0,1,1,1,1,3560.681307,3126.098784,3032.198024,3952.682371,1
10695,-121.5427596,39.77175335,-121.5402596,39.76925335,2,0,1,1,1,1,3560.520669,3110.120365,3091.33845,3785.317021,1
10696,-121.5427596,39.76925335,-121.5402596,39.76675335,1,0,1,1,1,1,3136.549696,2445.395441,1981.858967,3079.380699,0
10697,-121.5427596,39.76675335,-121.5402596,39.76425335,1,0,1,1,1,1,3534.623609,3084.404211,2779.490226,4375.475038,1
10698,-121.5427596,39.76425335,-121.5402596,39.76175335,0,0,1,1,1,1,3494.890881,3117.409726,2823.203343,4457.390729,1
10699,-121.5427596,39.76175335,-121.5402596,39.75925335,0,0,1,1,1,1,3565.514438,3158.483891,2892.074316,4109.388906,1
10700,-121.5427596,39.75925335,-121.5402596,39.75675335,0,0,1,1,1,1,3589.262766,3131.325988,2859.483739,3906.477204,1
10701,-121.5427596,39.75675335,-121.5402596,39.75425335,0,0,1,1,1,1,3629.185866,3171.587842,2981.496201,3647.994377,1
10702,-121.5427596,39.75425335,-121.5402596,39.75175335,0,0,1,1,1,1,3599.701216,3290.216869,3260.811854,4051.685866,1
10703,-121.5427596,39.75175335,-121.5402596,39.74925335,0,0,1,1,1,1,3662.833587,3294.052888,3097.016109,4140.103343,1
