id,band1_norm,band2_norm,band3_norm,band4_norm
3062,0.62490507,0.56145485,0.558686135,0.514339076
3063,0.645969461,0.595879443,0.600173396,0.561006447
3064,0.600381081,0.536713878,0.51467584,0.548011099
3065,0.61626743,0.561104868,0.552002256,0.55505613
3066,0.609896494,0.552236506,0.543523156,0.53604797
3067,0.649357518,0.60088795,0.615171145,0.567237258
3068,0.60459105,0.532727054,0.52948973,0.520726408
3069,0.58218903,0.501995111,0.483015803,0.454240822
3070,0.631390366,0.574279181,0.572997425,0.537087899
3071,0.603484927,0.536846877,0.524306376,0.489100753
3072,0.67912227,0.652390086,0.66915116,0.62735947
3073,0.653858493,0.613114396,0.627061159,0.564089586
3074,0.628743022,0.574781563,0.574777992,0.525931602
3075,0.692347405,0.670161258,0.710842862,0.637043527
3076,0.664058889,0.632416336,0.666236404,0.596534768
3077,0.662308072,0.632164997,0.660256357,0.588141258
3078,0.645070588,0.597675316,0.607357043,0.525889512
3079,0.658274035,0.612641127,0.623896736,0.537077512
3080,0.680854737,0.658876949,0.690983473,0.610887017
3081,0.712520065,0.697907807,0.754776881,0.681439382
3082,0.675961005,0.632480615,0.658124619,0.58289816
3083,0.656822199,0.600652391,0.608180011,0.525944754
3084,0.661194061,0.605837488,0.609639795,0.523281689
3085,0.655568466,0.603277787,0.609475158,0.526167703
3086,0.659004243,0.605752698,0.613256039,0.528654591
3087,0.721113953,0.704372008,0.753651701,0.681357173
3088,0.684249926,0.634749953,0.640377529,0.561306935
3089,0.725732506,0.707616273,0.739673151,0.653094056
3090,0.750871537,0.756979676,0.798515386,0.762435561
3091,0.764072437,0.784426435,0.821807918,0.902045015
3092,0.740602639,0.740643967,0.784515231,0.840161731
3093,0.773165556,0.793626161,0.853165463,0.910672203
3094,0.773821926,0.798236912,0.860921475,0.909692481
3095,0.76047248,0.779542654,0.849981727,0.883187818
3096,0.647601024,0.605280932,0.62537431,0.586277367
3097,0.649387272,0.591320805,0.604685438,0.548438104
3098,0.619706277,0.562225427,0.544342422,0.550272577
3099,0.639488193,0.581020218,0.583812341,0.547968072
3100,0.661723421,0.601527443,0.613041756,0.564787785
3101,0.664988464,0.605603173,0.615229549,0.562518382
3102,0.647934653,0.601744274,0.604347132,0.598737564
3103,0.658850689,0.611036803,0.62679379,0.562931096
3104,0.648120433,0.594151244,0.603904718,0.545861128
3105,0.653041623,0.596762355,0.60088625,0.537201082
3106,0.687027959,0.641253191,0.655354414,0.580801659
3107,0.682144353,0.647793794,0.678304529,0.595596744
3108,0.732392454,0.705967769,0.749630129,0.698959842
3109,0.476154911,0.401083823,0.302349443,0.663426214
3110,0.511732172,0.441661762,0.381768661,0.612963007
3111,0.502531989,0.427250712,0.357156252,0.591852706
3112,0.515589637,0.434569802,0.380881096,0.546039845
3113,0.573539731,0.513731004,0.497495375,0.597821639
3114,0.510958073,0.441480949,0.35922779,0.654242771
3115,0.469532974,0.382317254,0.269987486,0.64625186
3116,0.472750178,0.377075687,0.272896111,0.568892596
3117,0.451409913,0.350697019,0.23397642,0.559120971
3118,0.440204934,0.331998541,0.217928298,0.473107236
3119,0.46533718,0.371290837,0.265526445,0.570692349
3120,0.491209372,0.39921081,0.308136066,0.56897327
3121,0.467575155,0.362347795,0.259511397,0.483274811
3122,0.474454654,0.375561699,0.274351307,0.45303636
3123,0.459847681,0.351753968,0.251248304,0.402382697
3124,0.447734057,0.344461867,0.227422705,0.460095083
3125,0.459851104,0.351204634,0.264955489,0.377686552
3126,0.552620173,0.476744883,0.436663911,0.530725317
3127,0.473760394,0.379759613,0.273501277,0.52176348
3128,0.451019705,0.335174401,0.236208652,0.363421949
3129,0.496589867,0.403175524,0.317487441,0.474452777
3130,0.481496484,0.390334065,0.29365372,0.475306532
3131,0.488169944,0.399816222,0.306321752,0.502511162
3132,0.513958861,0.426236763,0.341332386,0.521837401
3133,0.524316351,0.441429932,0.36179813,0.547252696
3134,0.531319661,0.44633063,0.370166262,0.542231719
3135,0.54473916,0.466776077,0.397967284,0.579908965
3136,0.540747614,0.468481259,0.397462276,0.619725418
3137,0.557288575,0.486315662,0.433420182,0.625492312
3138,0.50793065,0.428087158,0.331809378,0.583889711
3139,0.494866288,0.405540933,0.311381842,0.496342421
3140,0.527683198,0.451661013,0.371727037,0.56059978
3141,0.57627569,0.522717864,0.460071341,0.668166041
3142,0.551632882,0.487121322,0.418472296,0.651847613
3143,0.533432366,0.460536529,0.38960019,0.610163516
3144,0.482055114,0.387647605,0.290915988,0.524280219
3145,0.504433114,0.415241796,0.331925217,0.529822923
3146,0.5103719,0.40757985,0.341460991,0.421689809
3147,0.537674584,0.448291828,0.400452485,0.439893284
3148,0.635923899,0.591020235,0.59675738,0.615823914
3149,0.511088359,0.409069742,0.357026313,0.405170671
3150,0.579352121,0.510166438,0.482761256,0.489528781
3151,0.585678046,0.51398649,0.494734547,0.537354586
3152,0.500866052,0.395622372,0.340282107,0.386883113
3153,0.580250275,0.513420062,0.50428969,0.555440831
3154,0.568601045,0.502822789,0.488147196,0.50941363
3155,0.562999505,0.480504575,0.458760298,0.438669921
3156,0.547732615,0.451921436,0.41735735,0.402525303
3157,0.55407528,0.458942371,0.431687238,0.403332199
3158,0.530991956,0.429289209,0.391614637,0.369641929
3159,0.592215382,0.536117681,0.536066479,0.514807688
3160,0.625988862,0.583916457,0.58622855,0.593947809
3161,0.522155764,0.431338419,0.375468035,0.504411139
3162,0.559869495,0.479589835,0.456504368,0.459457628
3163,0.612286624,0.551596684,0.559437037,0.545261991
3164,0.635799712,0.586226541,0.595394744,0.579727664
3165,0.662471322,0.623910831,0.64047781,0.615977718
3166,0.655277369,0.617995941,0.627530788,0.622820688
3167,0.583986932,0.51248105,0.473508464,0.53581721
3168,0.542788806,0.453669398,0.396086919,0.492561416
3169,0.506960726,0.395491197,0.330102744,0.3487502
3170,0.621101083,0.561332111,0.553950497,0.494956706
3171,0.634119552,0.595227866,0.61622554,0.570307221
3172,0.618986413,0.56013324,0.560643638,0.5144339
3173,0.626535877,0.569560398,0.573222427,0.536286064
3174,0.617180829,0.55517936,0.552669888,0.516771458
3175,0.625719175,0.564406311,0.562339633,0.510719947
3176,0.654962053,0.6134415,0.618856594,0.589247316
3177,0.586910089,0.518597316,0.498326367,0.532772339
3178,0.590133657,0.517299443,0.493148134,0.544804916
3179,0.589794596,0.510437119,0.49741145,0.476089626
3180,0.594096135,0.521203479,0.507748709,0.46962189
3181,0.627779007,0.568299444,0.559561489,0.505316095
3182,0.67277267,0.642948257,0.655113494,0.599187366
3183,0.685721238,0.662669386,0.680241059,0.608677843
3184,0.606164991,0.54158046,0.528628314,0.476506425
3185,0.689014704,0.66860625,0.693875361,0.619943932
3186,0.658497422,0.61991447,0.636955471,0.560974347
3187,0.650763764,0.610211884,0.627162688,0.551881852
3188,0.646853733,0.599161713,0.609235439,0.537356051
3189,0.664392766,0.627766971,0.646909656,0.569757313
3190,0.683167904,0.656740427,0.693043531,0.626257201
3191,0.685429996,0.658285335,0.694825107,0.611242639
3192,0.669223365,0.618065886,0.629592983,0.546654575
3193,0.669562335,0.617406941,0.630323309,0.539990167
3194,0.65784285,0.597663528,0.606616442,0.520460653
3195,0.657595337,0.595300792,0.597515047,0.513992453
3196,0.660186085,0.60724577,0.613539648,0.530153455
3197,0.665671057,0.614005499,0.624745975,0.541850169
3198,0.682438598,0.641998786,0.669936142,0.594454602
3199,0.702300629,0.664727517,0.684145588,0.595440903
3200,0.731677677,0.719985513,0.756572261,0.661251073
3201,0.741801766,0.740779249,0.766100349,0.79106691
3202,0.773858832,0.787044378,0.818622407,0.899569691
3203,0.669439981,0.616831347,0.637374987,0.606737604
3204,0.666885586,0.619104769,0.628190483,0.632210542
3205,0.709891857,0.699819316,0.730648379,0.8043118
3206,0.602318415,0.550104693,0.537153387,0.636772779
3207,0.641130527,0.591576018,0.604535165,0.523119092
3208,0.638897571,0.574884224,0.579502371,0.516009062
3209,0.605394514,0.540315112,0.519116415,0.514444964
3210,0.641988175,0.583643722,0.584630858,0.545720753
3211,0.663304743,0.613970008,0.633329463,0.578293428
3212,0.662767401,0.610106028,0.62406035,0.562348091
3213,0.649669756,0.601636346,0.609055395,0.57203259
3214,0.641804578,0.58094226,0.58647529,0.524480667
3215,0.648343252,0.593025074,0.601466265,0.539181416
3216,0.669447048,0.617462884,0.629063327,0.565309655
3217,0.697166616,0.666263425,0.698760428,0.610359933
3218,0.707497539,0.690175212,0.736717139,0.644500143
3219,0.656275902,0.614555187,0.62484494,0.585381216
3220,0.483020474,0.394751317,0.3167247,0.580289519
3221,0.462313026,0.370292879,0.267546656,0.617828422
3222,0.488474018,0.396879526,0.326172832,0.546734414
3223,0.491511998,0.40365085,0.329258473,0.585605274
3224,0.488474018,0.396879526,0.326172832,0.546734414
3225,0.472223084,0.374949399,0.278232337,0.512505874
3226,0.47198668,0.375887462,0.28869672,0.54913538
3227,0.472223084,0.374949399,0.278232337,0.512505874
3228,0.504595465,0.426951055,0.364627313,0.580487606
3229,0.4555349,0.351840058,0.24502362,0.488282868
3230,0.504595465,0.426951055,0.364627313,0.580487606
3231,0.456952727,0.361259949,0.240676916,0.51906606
3232,0.442006625,0.338475317,0.221776628,0.476139637
3233,0.456952727,0.361259949,0.240676916,0.51906606
3234,0.459320476,0.360343221,0.251386537,0.452090281
3235,0.468773076,0.36646079,0.271090373,0.415477162
3236,0.485410265,0.384518743,0.287354559,0.443177827
3237,0.468773076,0.36646079,0.271090373,0.415477162
3238,0.473927847,0.390618158,0.284855886,0.592549726
3239,0.484955412,0.399448099,0.300253213,0.540256386
3240,0.473927847,0.390618158,0.284855886,0.592549726
3241,0.522311423,0.448081463,0.362348635,0.586670593
3242,0.518814714,0.444875105,0.366050917,0.578848942
3243,0.522311423,0.448081463,0.362348635,0.586670593
3244,0.573516497,0.502156181,0.443302677,0.588351658
3245,0.518646081,0.431241441,0.351349957,0.526901444
3246,0.573516497,0.502156181,0.443302677,0.588351658
3247,0.544227459,0.468103044,0.395383141,0.611794756
3248,0.534617831,0.457710063,0.379706917,0.594036239
3249,0.544227459,0.468103044,0.395383141,0.611794756
3250,0.531322305,0.459352665,0.374715381,0.598298603
3251,0.530674608,0.455975617,0.37235291,0.591650292
3252,0.531322305,0.459352665,0.374715381,0.598298603
3253,0.486845517,0.386529259,0.305394954,0.455932904
3254,0.488474747,0.393426868,0.30004636,0.53400266
3255,0.486845517,0.386529259,0.305394954,0.455932904
3256,0.507255119,0.405271643,0.35387447,0.378461843
3257,0.498657054,0.396204017,0.325240866,0.406267504
3258,0.507255119,0.405271643,0.35387447,0.378461843
3259,0.581997773,0.509320937,0.494486902,0.510693753
3260,0.584882369,0.521598678,0.498907041,0.57832342
3261,0.511575158,0.417227477,0.371761215,0.413298074
3262,0.584882369,0.521598678,0.498907041,0.57832342
3263,0.580551478,0.511139661,0.499016011,0.505663589
3264,0.567230503,0.505035719,0.491415175,0.57122439
3265,0.580551478,0.511139661,0.499016011,0.505663589
3266,0.547850287,0.454640258,0.427794083,0.408513318
3267,0.568551286,0.491200923,0.474098303,0.459279066
3268,0.547850287,0.454640258,0.427794083,0.408513318
3269,0.560965994,0.486643301,0.454528115,0.484381528
3270,0.558149338,0.470867649,0.441999872,0.428993638
3271,0.560965994,0.486643301,0.454528115,0.484381528
3272,0.646180568,0.610515295,0.616870019,0.60411428
3273,0.612570733,0.564744795,0.55745658,0.567565011
3274,0.646180568,0.610515295,0.616870019,0.60411428
3275,0.551243469,0.468654211,0.421421669,0.487570962
3276,0.629834113,0.576691628,0.580322141,0.574498045
3277,0.551243469,0.468654211,0.421421669,0.487570962
3278,0.513335054,0.405602264,0.350038538,0.316931216
3279,0.507309428,0.400173544,0.332237484,0.400884346
3280,0.513335054,0.405602264,0.350038538,0.316931216
3281,0.653766275,0.604920138,0.587451207,0.495036589
3282,0.697391913,0.646882336,0.618764364,0.493863912
3283,0.653766275,0.604920138,0.587451207,0.495036589
3284,0.632036309,0.590349717,0.60212119,0.568105688
3285,0.632444627,0.586822961,0.592643214,0.577772495
3286,0.62238315,0.574637648,0.579652485,0.567558253
3287,0.632444627,0.586822961,0.592643214,0.577772495
3288,0.555995269,0.468319729,0.4345653,0.421157602
3289,0.592315531,0.524907537,0.511930324,0.507725851
3290,0.555995269,0.468319729,0.4345653,0.421157602
3291,0.64262943,0.593755598,0.599546919,0.541271196
3292,0.561954328,0.474161291,0.442380053,0.414151277
3293,0.64262943,0.593755598,0.599546919,0.541271196
3294,0.643947496,0.596698985,0.594332164,0.543665338
3295,0.576512116,0.492026702,0.461090546,0.439188711
3296,0.643947496,0.596698985,0.594332164,0.543665338
3297,0.65464729,0.611110545,0.622081925,0.542350208
3298,0.671122282,0.629382375,0.63849859,0.56231207
3299,0.65464729,0.611110545,0.622081925,0.542350208
3300,0.693800403,0.659670497,0.682815794,0.60579349
3301,0.618954919,0.555838239,0.549486872,0.517748722
3302,0.693800403,0.659670497,0.682815794,0.60579349
3303,0.687878402,0.650950741,0.678432494,0.598385307
3304,0.675844463,0.631971753,0.654974267,0.567867208
3305,0.687878402,0.650950741,0.678432494,0.598385307
3306,0.651184693,0.596246541,0.601152716,0.556552684
3307,0.652290473,0.600700801,0.631054076,0.597026448
3308,0.651184693,0.596246541,0.601152716,0.556552684
3309,0.678517567,0.627748618,0.64151698,0.560349392
3310,0.67585491,0.62520436,0.633931935,0.540397292
3311,0.676218018,0.624390463,0.634430053,0.540967608
3312,0.67585491,0.62520436,0.633931935,0.540397292
3313,0.680475541,0.627784705,0.642440024,0.592899429
3314,0.671829285,0.62857581,0.651693456,0.6041577
3315,0.680475541,0.627784705,0.642440024,0.592899429
3316,0.645818431,0.605921255,0.626040255,0.568906334
3317,0.631617147,0.570250748,0.567517505,0.521669992
3318,0.645818431,0.605921255,0.626040255,0.568906334
3319,0.632240844,0.586719027,0.580645629,0.561004958
3320,0.656099075,0.612477715,0.632100519,0.550178393
3321,0.632240844,0.586719027,0.580645629,0.561004958
3322,0.67723232,0.63329194,0.645976099,0.57004257
3323,0.69220651,0.656691243,0.677317548,0.597556745
3324,0.67723232,0.63329194,0.645976099,0.57004257
3325,0.650170502,0.586412567,0.586601841,0.521561464
3326,0.65750143,0.608474412,0.622329151,0.551304403
3327,0.650170502,0.586412567,0.586601841,0.521561464
3328,0.628674467,0.564434736,0.546435972,0.461725926
3329,0.646006926,0.58679433,0.582094824,0.505531141
3330,0.628674467,0.564434736,0.546435972,0.461725926
3331,0.462313026,0.370292879,0.267546656,0.617828422
3332,0.483020474,0.394751317,0.3167247,0.580289519
3333,0.491511998,0.40365085,0.329258473,0.585605274
3334,0.488474018,0.396879526,0.326172832,0.546734414
3335,0.454552225,0.349101934,0.240193904,0.564553114
3336,0.47198668,0.375887462,0.28869672,0.54913538
3337,0.472223084,0.374949399,0.278232337,0.512505874
3338,0.471051312,0.379751331,0.283951769,0.530571689
3339,0.4555349,0.351840058,0.24502362,0.488282868
3340,0.504595465,0.426951055,0.364627313,0.580487606
3341,0.49199523,0.404107535,0.331357883,0.544071447
3342,0.442006625,0.338475317,0.221776628,0.476139637
3343,0.456952727,0.361259949,0.240676916,0.51906606
3344,0.459320476,0.360343221,0.251386537,0.452090281
3345,0.45376483,0.355767733,0.24004666,0.466863801
3346,0.485410265,0.384518743,0.287354559,0.443177827
3347,0.468773076,0.36646079,0.271090373,0.415477162
3348,0.50282926,0.420189404,0.326635083,0.559507446
3349,0.484955412,0.399448099,0.300253213,0.540256386
3350,0.473927847,0.390618158,0.284855886,0.592549726
3351,0.477015851,0.398676871,0.290012689,0.59196479
3352,0.518814714,0.444875105,0.366050917,0.578848942
3353,0.522311423,0.448081463,0.362348635,0.586670593
3354,0.508687876,0.423490622,0.328302654,0.561933545
3355,0.518646081,0.431241441,0.351349957,0.526901444
3356,0.573516497,0.502156181,0.443302677,0.588351658
3357,0.506031115,0.414443403,0.327408387,0.538597805
3358,0.534617831,0.457710063,0.379706917,0.594036239
3359,0.544227459,0.468103044,0.395383141,0.611794756
3360,0.568155557,0.502052423,0.434839467,0.636369475
3361,0.530674608,0.455975617,0.37235291,0.591650292
3362,0.531322305,0.459352665,0.374715381,0.598298603
3363,0.510064116,0.431214673,0.339226859,0.622523107
3364,0.488474747,0.393426868,0.30004636,0.53400266
3365,0.486845517,0.386529259,0.305394954,0.455932904
3366,0.507894916,0.410185328,0.340945911,0.44217998
3367,0.498657054,0.396204017,0.325240866,0.406267504
3368,0.507255119,0.405271643,0.35387447,0.378461843
3369,0.581997773,0.509320937,0.494486902,0.510693753
3370,0.583191984,0.512916069,0.498820708,0.553891904
3371,0.511575158,0.417227477,0.371761215,0.413298074
3372,0.584882369,0.521598678,0.498907041,0.57832342
3373,0.503427382,0.408385156,0.351344833,0.437205846
3374,0.567230503,0.505035719,0.491415175,0.57122439
3375,0.580551478,0.511139661,0.499016011,0.505663589
3376,0.57565619,0.509395696,0.49403099,0.545188932
3377,0.568551286,0.491200923,0.474098303,0.459279066
3378,0.547850287,0.454640258,0.427794083,0.408513318
3379,0.542790042,0.444858671,0.415240648,0.38580134
3380,0.558149338,0.470867649,0.441999872,0.428993638
3381,0.560965994,0.486643301,0.454528115,0.484381528
3382,0.595778459,0.541762931,0.530446045,0.520721859
3383,0.612570733,0.564744795,0.55745658,0.567565011
3384,0.646180568,0.610515295,0.616870019,0.60411428
3385,0.659630323,0.619832223,0.63437506,0.598047751
3386,0.629834113,0.576691628,0.580322141,0.574498045
3387,0.551243469,0.468654211,0.421421669,0.487570962
3388,0.5506459,0.466365241,0.432357601,0.481252547
3389,0.507309428,0.400173544,0.332237484,0.400884346
3390,0.513335054,0.405602264,0.350038538,0.316931216
3391,0.638614333,0.586485306,0.57748284,0.495530732
3392,0.697391913,0.646882336,0.618764364,0.493863912
3393,0.653766275,0.604920138,0.587451207,0.495036589
3394,0.632036309,0.590349717,0.60212119,0.568105688
3395,0.628281255,0.577120397,0.580200384,0.547689924
3396,0.62238315,0.574637648,0.579652485,0.567558253
3397,0.632444627,0.586822961,0.592643214,0.577772495
3398,0.583173984,0.514231839,0.49466966,0.506335653
3399,0.592315531,0.524907537,0.511930324,0.507725851
3400,0.555995269,0.468319729,0.4345653,0.421157602
3401,0.668645298,0.62217961,0.637497893,0.592016139
3402,0.561954328,0.474161291,0.442380053,0.414151277
3403,0.64262943,0.593755598,0.599546919,0.541271196
3404,0.673721356,0.637634337,0.646902677,0.585473025
3405,0.576512116,0.492026702,0.461090546,0.439188711
3406,0.643947496,0.596698985,0.594332164,0.543665338
3407,0.665299423,0.627882522,0.634271589,0.572023623
3408,0.671122282,0.629382375,0.63849859,0.56231207
3409,0.65464729,0.611110545,0.622081925,0.542350208
3410,0.668644253,0.631069556,0.647694094,0.57628398
3411,0.618954919,0.555838239,0.549486872,0.517748722
3412,0.693800403,0.659670497,0.682815794,0.60579349
3413,0.668376826,0.625069484,0.645660983,0.559191225
3414,0.675844463,0.631971753,0.654974267,0.567867208
3415,0.687878402,0.650950741,0.678432494,0.598385307
3416,0.66300396,0.616731057,0.636659922,0.558226505
3417,0.652290473,0.600700801,0.631054076,0.597026448
3418,0.651184693,0.596246541,0.601152716,0.556552684
3419,0.678517567,0.627748618,0.64151698,0.560349392
3420,0.659475551,0.601403948,0.610285261,0.529381052
3421,0.676218018,0.624390463,0.634430053,0.540967608
3422,0.67585491,0.62520436,0.633931935,0.540397292
3423,0.701381825,0.662623183,0.670452582,0.570722916
3424,0.671829285,0.62857581,0.651693456,0.6041577
3425,0.680475541,0.627784705,0.642440024,0.592899429
3426,0.63137615,0.592878404,0.577349866,0.643046714
3427,0.631617147,0.570250748,0.567517505,0.521669992
3428,0.645818431,0.605921255,0.626040255,0.568906334
3429,0.635307358,0.577930981,0.586539802,0.506484134
3430,0.656099075,0.612477715,0.632100519,0.550178393
3431,0.632240844,0.586719027,0.580645629,0.561004958
3432,0.66969582,0.634614666,0.652382548,0.584652171
3433,0.69220651,0.656691243,0.677317548,0.597556745
3434,0.67723232,0.63329194,0.645976099,0.57004257
3435,0.64592824,0.598818736,0.601953981,0.566866157
3436,0.65750143,0.608474412,0.622329151,0.551304403
3437,0.650170502,0.586412567,0.586601841,0.521561464
3438,0.663274972,0.610964737,0.623078492,0.553793866
3439,0.646006926,0.58679433,0.582094824,0.505531141
3440,0.628674467,0.564434736,0.546435972,0.461725926
3441,0.652618576,0.604341298,0.602020304,0.591358276
3442,0.452016949,0.351410416,0.250077529,0.552743395
3443,0.471895986,0.375335121,0.294672658,0.511762453
3444,0.4629528,0.367801411,0.260964518,0.540152442
3445,0.47228374,0.373790792,0.279718068,0.534206043
3446,0.460600044,0.357982243,0.253655319,0.54194015
3447,0.472335149,0.376881334,0.284122026,0.517815832
3448,0.46216698,0.364296173,0.263243894,0.486551503
3449,0.457311615,0.352870984,0.251178905,0.462276158
3450,0.457330493,0.356364049,0.252011845,0.511505451
3451,0.487603516,0.400148629,0.321666382,0.596132528
3452,0.468696826,0.37340804,0.281327508,0.519960925
3453,0.43580712,0.323923758,0.211709417,0.401682346
3454,0.462877395,0.362591208,0.259954224,0.464972494
3455,0.478718519,0.381144455,0.283453701,0.442082638
3456,0.479896606,0.380907178,0.281636641,0.466613028
3457,0.493452365,0.402846098,0.296336628,0.507252173
3458,0.482081351,0.398678981,0.292795833,0.547583295
3459,0.527799114,0.451786009,0.379273067,0.533636923
3460,0.496258423,0.410525834,0.313638842,0.532498901
3461,0.484456034,0.401467794,0.298418292,0.565500966
3462,0.476581046,0.391324469,0.29783123,0.520167348
3463,0.505475148,0.420433496,0.339285338,0.525213267
3464,0.490496237,0.403314947,0.307155681,0.514591617
3465,0.498020002,0.412703436,0.311862413,0.557643245
3466,0.495935486,0.414409947,0.311223158,0.603413246
3467,0.537481538,0.466322927,0.387758372,0.628287521
3468,0.547966374,0.46836078,0.400427713,0.606487566
3469,0.522591198,0.438293134,0.356853932,0.585609652
3470,0.52368946,0.43851101,0.357820197,0.581751689
3471,0.519813599,0.445426374,0.345487556,0.637884763
3472,0.505701262,0.433823178,0.320425083,0.649738322
3473,0.495614534,0.416327265,0.313605264,0.651848154
3474,0.497844979,0.412022656,0.324017136,0.565939809
3475,0.492867872,0.394703131,0.311986223,0.479082349
3476,0.472126376,0.363402766,0.274014804,0.409251438
3477,0.530655929,0.440221049,0.393188258,0.417546956
3478,0.50474203,0.402630509,0.342981289,0.374737787
3479,0.573224185,0.517758391,0.520931045,0.494433198
3480,0.613095604,0.562893186,0.577417736,0.595386708
3481,0.541140133,0.45631001,0.423968605,0.510570258
3482,0.512693339,0.427237501,0.389935333,0.474629244
3483,0.542203839,0.460346871,0.411935515,0.54023144
3484,0.530308756,0.454371556,0.418722932,0.495330459
3485,0.55233166,0.485410302,0.460828458,0.553531261
3486,0.60076109,0.542476064,0.547123635,0.525998755
3487,0.595004892,0.535667134,0.534184182,0.543563984
3488,0.571743824,0.506240834,0.492749658,0.529923108
3489,0.548934185,0.468303622,0.448882553,0.475397994
3490,0.542460691,0.452554278,0.420805358,0.451014473
3491,0.574448522,0.505352805,0.487723538,0.500027742
3492,0.613520474,0.565844053,0.566155189,0.561265979
3493,0.631462831,0.593056858,0.592327368,0.59719643
3494,0.648721192,0.61480769,0.621142654,0.59304756
3495,0.639549706,0.600228594,0.607769539,0.56840932
3496,0.634059157,0.583039586,0.59032161,0.561631223
3497,0.595731311,0.527779016,0.508759382,0.530473676
3498,0.545471169,0.453144019,0.412034959,0.436497674
3499,0.551250426,0.463565099,0.432132235,0.425604567
3500,0.521254897,0.421435643,0.367986124,0.350656212
3501,0.587721147,0.524134313,0.511124724,0.462281144
3502,0.652810066,0.611393673,0.608470515,0.533731652
3503,0.698691036,0.641291405,0.604937069,0.472335454
3504,0.633177725,0.572006511,0.559649308,0.486101337
3505,0.624071869,0.573938432,0.577699215,0.542334878
3506,0.639921136,0.603841724,0.612577959,0.592167652
3507,0.624666944,0.575127516,0.572890578,0.573078993
3508,0.559517006,0.481017274,0.448911121,0.453298487
3509,0.606771396,0.543950328,0.527331333,0.500463471
3510,0.567936444,0.484573029,0.460578138,0.444732508
3511,0.603386601,0.539172744,0.533141957,0.493333059
3512,0.646375381,0.594730794,0.60071913,0.566323236
3513,0.571226048,0.489858397,0.464143626,0.432304646
3514,0.641848179,0.592727823,0.598393222,0.54327177
3515,0.618268115,0.554075776,0.545244452,0.50163507
3516,0.619407052,0.556906766,0.548765912,0.497172778
3517,0.666788453,0.626101818,0.635072107,0.57964407
3518,0.677036056,0.638300634,0.653281708,0.583286182
3519,0.648743402,0.598712153,0.605163001,0.531949704
3520,0.65706947,0.611610714,0.633967291,0.571187355
3521,0.629394832,0.571157554,0.577611813,0.540401989
3522,0.635570591,0.577994456,0.574075154,0.513215512
3523,0.631015909,0.570436897,0.570258607,0.532492913
3524,0.679194366,0.640371759,0.664775313,0.588936164
3525,0.661967905,0.623163153,0.660808478,0.588411224
3526,0.648369838,0.601234946,0.627004132,0.564695679
3527,0.639464089,0.586691997,0.606120948,0.540984293
3528,0.640898027,0.582342192,0.600445621,0.538953407
3529,0.673499724,0.625817966,0.64632297,0.568527904
3530,0.679923115,0.633799257,0.652119189,0.570804711
3531,0.669466346,0.618099022,0.631015233,0.545370744
3532,0.670133495,0.61942482,0.623748844,0.524895093
3533,0.658862426,0.604266806,0.606503156,0.522694888
3534,0.660299216,0.59910932,0.595909622,0.515644196
3535,0.679286102,0.624579933,0.619781704,0.538085519
3536,0.635546051,0.590102798,0.560443533,0.675883226
3537,0.621476239,0.572983011,0.521485554,0.68285368
3538,0.6474925,0.609542681,0.6009146,0.638889678
3539,0.641579025,0.596137471,0.614565361,0.535131177
3540,0.642636961,0.587433201,0.596775093,0.51678346
3541,0.678895731,0.651943191,0.681311562,0.586392642
3542,0.676971407,0.644864252,0.664812439,0.588678768
3543,0.662719016,0.619886875,0.633337724,0.563909533
3544,0.671565212,0.627748798,0.646508445,0.578576793
3545,0.676486424,0.636632794,0.655643697,0.581089832
3546,0.66077795,0.615463908,0.621372092,0.581220283
3547,0.657779144,0.615993986,0.631976187,0.548416409
3548,0.641783095,0.593938398,0.593155366,0.494651618
3549,0.636562702,0.595150193,0.597190551,0.505642623
3550,0.607520282,0.55330984,0.534071658,0.544806106
3551,0.626584167,0.568325706,0.538829576,0.569552395
3552,0.565395098,0.491870208,0.423115937,0.630855606
3553,0.457333902,0.359829997,0.25830409,0.538663995
3554,0.472197056,0.376441884,0.290146388,0.524357246
3555,0.476752591,0.386877437,0.294885118,0.542563643
3556,0.478829539,0.381094111,0.292187918,0.520891807
3557,0.467804712,0.367355852,0.267855544,0.51444545
3558,0.463365204,0.365241601,0.264035272,0.527229348
3559,0.461692731,0.362423748,0.262524266,0.472254313
3560,0.445926641,0.338879298,0.232478202,0.442961853
3561,0.482488344,0.394173316,0.315520964,0.557916998
3562,0.476430539,0.383744114,0.302384426,0.534189791
3563,0.440287335,0.332059828,0.219760428,0.447592047
3564,0.482363789,0.377290046,0.286771353,0.431454557
3565,0.496158426,0.402931148,0.310782153,0.517351822
3566,0.514072226,0.425066405,0.336959334,0.524738914
3567,0.508889186,0.436313457,0.350484799,0.621968538
3568,0.489528361,0.411666209,0.314704748,0.586484058
3569,0.501541341,0.429064842,0.327169885,0.632854955
3570,0.507436309,0.424893011,0.340999446,0.552332067
3571,0.489978377,0.397734922,0.308975134,0.495788691
3572,0.476114958,0.392104163,0.293854539,0.553681649
3573,0.508300009,0.425751875,0.345579396,0.506612716
3574,0.49757205,0.411144234,0.322116709,0.525982132
3575,0.539007183,0.464560011,0.390155797,0.572810929
3576,0.507216116,0.430958149,0.329871679,0.604276057
3577,0.533033943,0.459434151,0.375201572,0.601623647
3578,0.532800278,0.460748065,0.390539312,0.620911435
