,0,
8255,0.877206,1
8256,0.80686915,1
8257,0.86049926,1
8258,0.84061307,1
8259,0.7913733,1
8260,0.793736,1
8261,0.69637203,1
8262,0.5365179,1
8263,0.82614815,1
8264,0.84290135,1
8265,0.7576482,1
8266,0.6475905,1
8267,0.71448916,1
8268,0.7730384,1
8269,0.49090135,0
8270,0.5369453,1
8271,0.67899024,1
8272,0.671649,1
8273,0.7497465,1
8274,0.7649436,1
8275,0.46691912,0
8276,0.48187593,0
8277,0.49781153,0
8278,0.41083148,0
8279,0.44453132,0
8280,0.6580642,1
8281,0.58592707,1
8282,0.5101677,1
8283,0.4997373,0
8284,0.42670205,0
8285,0.48185134,0
8286,0.5112252,1
8287,0.6486329,1
8288,0.6042444,1
8289,0.5054385,1
8290,0.558658,1
8291,0.40419373,0
8292,0.48637888,0
8293,0.45921403,0
8294,0.435121,0
8295,0.47403875,0
8296,0.5944332,1
8297,0.5036958,1
8298,0.39046317,0
8299,0.29524457,0
8300,0.4329474,0
8301,0.46880218,0
8302,0.43597418,0
8303,0.48376185,0
8304,0.47967124,0
8305,0.47671616,0
8306,0.52807736,1
8307,0.44279453,0
8308,0.5145145,1
8309,0.509946,1
8310,0.5458301,1
8311,0.5535869,1
8312,0.5208032,1
8313,0.48064387,0
8314,0.46322495,0
8315,0.45130634,0
8316,0.42961,0
8317,0.42536083,0
8318,0.48287886,0
8319,0.6535015,1
8320,0.33298892,0
8321,0.45548534,0
8322,0.49206144,0
8323,0.45976442,0
8324,0.41141987,0
8325,0.06717074,0
8326,0.050333798,0
8327,0.06668237,0
8328,0.108489454,0
8329,0.09779853,0
8330,0.11831373,0
8331,0.104109436,0
8332,0.114880204,0
8333,0.15602201,0
8334,0.10485858,0
8335,0.1176441,0
8336,0.22407717,0
8337,0.19222027,0
8338,0.20571548,0
8339,0.13545674,0
8340,0.15740484,0
8341,0.42248812,0
8342,0.53568983,1
8343,0.49918836,0
8344,0.8034494,1
8345,0.82779825,1
8346,0.7739829,1
8347,0.8239826,1
8348,0.55476487,1
8349,0.827227,1
8350,0.7755035,1
8351,0.78010595,1
8352,0.43564063,0
8353,0.3361553,0
8354,0.28098452,0
8355,0.4182678,0
8356,0.54200697,1
8357,0.7236957,1
8358,0.8518956,1
8359,0.8652375,1
8360,0.8496612,1
8361,0.8837139,1
8362,0.19101292,0
8363,0.66935146,1
8364,0.67293715,1
8365,0.7255925,1
8366,0.8421947,1
8367,0.8424907,1
8368,0.7959543,1
8369,0.8310805,1
8370,0.7908292,1
8371,0.545143,1
8372,0.7573291,1
8373,0.8553282,1
8374,0.8535113,1
8375,0.84625363,1
8376,0.7746605,1
8377,0.8352084,1
8378,0.41518307,0
8379,0.44496483,0
8380,0.40941703,0
8381,0.6440559,1
8382,0.6831688,1
8383,0.4816588,0
8384,0.72850966,1
8385,0.82246995,1
8386,0.7286915,1
8387,0.6568178,1
8388,0.55871475,1
8389,0.71824884,1
8390,0.758632,1
8391,0.7341457,1
8392,0.72146386,1
8393,0.68129927,1
8394,0.56323284,1
8395,0.5487531,1
8396,0.5146998,1
8397,0.56161535,1
8398,0.6272377,1
8399,0.58013386,1
8400,0.6400686,1
8401,0.4605841,0
8402,0.51041967,1
8403,0.47004104,0
8404,0.4852603,0
8405,0.45952988,0
8406,0.42515156,0
8407,0.45514476,0
8408,0.50679773,1
8409,0.56330657,1
8410,0.45480758,0
8411,0.49192467,0
8412,0.46148306,0
8413,0.4756143,0
8414,0.4705633,0
8415,0.5123212,1
8416,0.44800803,0
8417,0.5494969,1
8418,0.49611908,0
8419,0.4972108,0
8420,0.5067278,1
8421,0.51283,1
8422,0.5074992,1
8423,0.47707373,0
8424,0.476573,0
8425,0.4138658,0
8426,0.40367654,0
8427,0.44140458,0
8428,0.46030208,0
8429,0.50042754,1
8430,0.68867844,1
8431,0.39931887,0
8432,0.25419986,0
8433,0.4622356,0
8434,0.46838558,0
8435,0.49804968,0
8436,0.07909855,0
8437,0.04887393,0
8438,0.06311926,0
8439,0.07772192,0
8440,0.064436436,0
8441,0.058833808,0
8442,0.08659303,0
8443,0.13411969,0
8444,0.14274287,0
8445,0.14321321,0
8446,0.114803284,0
8447,0.1508246,0
8448,0.13116688,0
8449,0.068956584,0
8450,0.08188522,0
8451,0.12633419,0
8452,0.2323103,0
8453,0.44444352,0
8454,0.60403836,1
8455,0.7494266,1
8456,0.8120511,1
8457,0.69658417,1
8458,0.81266564,1
8459,0.7215073,1
8460,0.74034035,1
8461,0.8283813,1
8462,0.3782789,0
8463,0.3749252,0
8464,0.2904762,0
8465,0.48647338,0
8466,0.48860812,0
8467,0.5623123,1
8468,0.69781184,1
8469,0.860364,1
8470,0.8450901,1
8471,0.7884798,1
8472,0.5499589,1
8473,0.8318691,1
8474,0.8375536,1
8475,0.7662824,1
8476,0.8488456,1
8477,0.86247075,1
8478,0.83553994,1
8479,0.85674775,1
8480,0.85516465,1
8481,0.77163255,1
8482,0.8241974,1
8483,0.7689731,1
8484,0.7205388,1
8485,0.78379536,1
8486,0.7843497,1
8487,0.7507191,1
8488,0.84452665,1
8489,0.70881736,1
8490,0.49721402,0
8491,0.48032618,0
8492,0.7031561,1
8493,0.6957841,1
8494,0.44981584,0
8495,0.3397398,0
8496,0.5992089,1
8497,0.5977422,1
8498,0.7254323,1
8499,0.67579794,1
8500,0.60480803,1
8501,0.6405749,1
8502,0.75879586,1
8503,0.68949217,1
8504,0.6306342,1
8505,0.53736055,1
8506,0.43594092,0
8507,0.48414588,0
8508,0.5997028,1
8509,0.6534225,1
8510,0.5079721,1
8511,0.45003745,0
8512,0.56866837,1
8513,0.5542949,1
8514,0.48723784,0
8515,0.5094621,1
8516,0.47103497,0
8517,0.49333444,0
8518,0.40958974,0
8519,0.6015388,1
8520,0.4836765,0
8521,0.50120413,1
8522,0.5259122,1
8523,0.43328604,0
8524,0.45805177,0
8525,0.48155758,0
8526,0.5059841,1
8527,0.60189104,1
8528,0.4506442,0
8529,0.4598487,0
8530,0.37756592,0
8531,0.3703419,0
8532,0.41042352,0
8533,0.481835,0
8534,0.48035848,0
8535,0.2904634,0
8536,0.20636967,0
8537,0.500208,1
8538,0.4859169,0
8539,0.50190955,1
8540,0.539855,1
8541,0.5597968,1
8542,0.24892527,0
8543,0.42786065,0
8544,0.58337003,1
8545,0.62173766,1
8546,0.48108488,0
8547,0.14499593,0
8548,0.055731326,0
8549,0.08720115,0
8550,0.05529505,0
8551,0.057750612,0
8552,0.050405324,0
8553,0.057914257,0
8554,0.115698546,0
8555,0.11302909,0
8556,0.14448479,0
8557,0.13289458,0
8558,0.16993168,0
8559,0.112060755,0
8560,0.07628846,0
8561,0.06570673,0
8562,0.099577874,0
8563,0.43184218,0
8564,0.3478027,0
8565,0.45176712,0
8566,0.4167949,0
8567,0.31355488,0
8568,0.7837435,1
8569,0.8439511,1
8570,0.8530576,1
8571,0.7868935,1
8572,0.22540101,0
8573,0.39080685,0
8574,0.39071697,0
8575,0.39961213,0
8576,0.561305,1
8577,0.7324715,1
8578,0.4321895,0
8579,0.49273047,0
8580,0.79815924,1
8581,0.72231936,1
8582,0.22196206,0
8583,0.28398818,0
8584,0.7856159,1
8585,0.80836064,1
8586,0.7134117,1
8587,0.73463786,1
8588,0.86407566,1
8589,0.8390819,1
8590,0.6495689,1
8591,0.81745744,1
8592,0.8503555,1
8593,0.8270165,1
8594,0.7211761,1
8595,0.72101307,1
8596,0.8481638,1
8597,0.8327146,1
8598,0.8299053,1
8599,0.77855897,1
8600,0.80305207,1
8601,0.45022961,0
8602,0.45560592,0
8603,0.38247347,0
8604,0.46624166,0
8605,0.43144062,0
8606,0.5139408,1
8607,0.32258838,0
8608,0.27708444,0
8609,0.45246902,0
8610,0.59633565,1
8611,0.51236737,1
8612,0.54953617,1
8613,0.67473185,1
8614,0.6290563,1
8615,0.6391594,1
8616,0.62772804,1
8617,0.59661525,1
8618,0.5411459,1
8619,0.5978899,1
8620,0.68547356,1
8621,0.6084437,1
8622,0.5199213,1
8623,0.619022,1
8624,0.5392718,1
8625,0.5290837,1
8626,0.39418972,0
8627,0.46894488,0
8628,0.53464484,1
8629,0.56335974,1
8630,0.4871301,0
8631,0.45130748,0
8632,0.45570362,0
8633,0.44964293,0
8634,0.35708433,0
8635,0.47409844,0
8636,0.47080636,0
8637,0.28392085,0
8638,0.12493873,0
8639,0.34820235,0
8640,0.32164022,0
8641,0.2394945,0
8642,0.25091827,0
8643,0.41408885,0
8644,0.50277674,1
8645,0.496775,0
8646,0.35796443,0
8647,0.16904995,0
8648,0.5937962,1
8649,0.572399,1
8650,0.61607015,1
8651,0.61968565,1
8652,0.4684975,0
8653,0.023977578,0
8654,0.26737756,0
8655,0.3958135,0
8656,0.48997775,0
8657,0.34220722,0
8658,0.23955354,0
8659,0.19611403,0
8660,0.1338661,0
8661,0.047921807,0
8662,0.05170816,0
8663,0.06494847,0
8664,0.06878343,0
8665,0.10261309,0
8666,0.09998289,0
8667,0.16351551,0
8668,0.13464832,0
8669,0.10915482,0
8670,0.11384311,0
8671,0.11157426,0
8672,0.10202357,0
8673,0.28849608,0
8674,0.6139586,1
8675,0.68799496,1
8676,0.79360735,1
8677,0.89452636,1
8678,0.8857001,1
8679,0.8710022,1
8680,0.8744197,1
8681,0.8529588,1
8682,0.39131743,0
8683,0.2734636,0
8684,0.3853711,0
8685,0.3696627,0
8686,0.2831014,0
8687,0.61594725,1
8688,0.7949343,1
8689,0.74748516,1
8690,0.6920054,1
8691,0.72293437,1
8692,0.772824,1
8693,0.19287518,0
8694,0.23016956,0
8695,0.7435644,1
8696,0.82163405,1
8697,0.71431744,1
8698,0.78895867,1
8699,0.8471049,1
8700,0.8180193,1
8701,0.84804493,1
8702,0.84051836,1
8703,0.8440677,1
8704,0.7342517,1
8705,0.752535,1
8706,0.7818024,1
8707,0.80929494,1
8708,0.7416362,1
8709,0.8131034,1
8710,0.7254689,1
8711,0.5221053,1
8712,0.3738028,0
8713,0.31732023,0
8714,0.46712828,0
8715,0.6652435,1
8716,0.77753735,1
8717,0.7109942,1
8718,0.694795,1
8719,0.37618494,0
8720,0.24232852,0
8721,0.38080925,0
8722,0.64655405,1
8723,0.3548027,0
8724,0.49797475,0
8725,0.62440336,1
8726,0.627545,1
8727,0.6261897,1
8728,0.5645996,1
8729,0.5556766,1
8730,0.55492187,1
8731,0.6245914,1
8732,0.49963865,0
8733,0.6520561,1
8734,0.55918103,1
8735,0.5191409,1
8736,0.41718996,0
8737,0.46378875,0
8738,0.46692565,0
8739,0.4506034,0
8740,0.5183014,1
8741,0.48050487,0
8742,0.46850684,0
8743,0.3032133,0
8744,0.3861189,0
8745,0.42597315,0
8746,0.24767897,0
8747,0.20372024,0
8748,0.21659902,0
8749,0.1771614,0
8750,0.27116585,0
8751,0.522953,1
8752,0.37829757,0
8753,0.30668253,0
8754,0.43685526,0
8755,0.46748,0
8756,0.49960455,0
8757,0.27147102,0
8758,0.20061815,0
8759,0.6503215,1
8760,0.613587,1
8761,0.6766794,1
8762,0.47420523,0
8763,0.16960022,0
8764,0.13361904,0
8765,0.45114535,0
8766,0.5203149,1
8767,0.44097057,0
8768,0.3051368,0
8769,0.14570147,0
8770,0.10868123,0
8771,0.2666813,0
8772,0.20851246,0
8773,0.2666813,0
8774,0.067723244,0
8775,0.7387254,1
8776,0.067723244,0
8777,0.085252136,0
8778,0.20113215,0
8779,0.085252136,0
8780,0.53875136,1
8781,0.1733883,0
8782,0.53875136,1
8783,0.2984587,0
8784,0.7089466,1
8785,0.17261952,0
8786,0.7089466,1
8787,0.47017434,0
8788,0.630726,1
8789,0.47017434,0
8790,0.5263337,1
8791,0.5339459,1
8792,0.5263337,1
8793,0.838218,1
8794,0.4683024,0
8795,0.838218,1
8796,0.71375597,1
8797,0.73289716,1
8798,0.71375614,1
8799,0.77098316,1
8800,0.7856002,1
8801,0.77098286,1
8802,0.619414,1
8803,0.8065197,1
8804,0.619414,1
8805,0.58904576,1
8806,0.54165334,1
8807,0.58904576,1
8808,0.63066757,1
8809,0.83303475,1
8810,0.8313695,1
8811,0.83303475,1
8812,0.860487,1
8813,0.7357699,1
8814,0.860487,1
8815,0.7967129,1
8816,0.6486783,1
8817,0.7967129,1
8818,0.817465,1
8819,0.8243004,1
8820,0.817465,1
8821,0.741356,1
8822,0.8139881,1
8823,0.741356,1
8824,0.7444673,1
8825,0.7832067,1
8826,0.7444673,1
8827,0.41317925,0
8828,0.6127768,1
8829,0.41317925,0
8830,0.45802358,0
8831,0.44151503,0
8832,0.45802352,0
8833,0.32410353,0
8834,0.46272525,0
8835,0.4139954,0
8836,0.46272525,0
8837,0.56146395,1
8838,0.63991547,1
8839,0.56146395,1
8840,0.6317224,1
8841,0.68002677,1
8842,0.6317224,1
8843,0.48694333,0
8844,0.6739538,1
8845,0.48694333,0
8846,0.48580816,0
8847,0.40843004,0
8848,0.48580816,0
8849,0.25862968,0
8850,0.34796864,0
8851,0.25862968,0
8852,0.38777304,0
8853,0.43058974,0
8854,0.38777304,0
8855,0.21958852,0
8856,0.3585875,0
8857,0.21958852,0
8858,0.2514689,0
8859,0.24360338,0
8860,0.17586851,0
8861,0.24360338,0
8862,0.505343,1
8863,0.53326964,1
8864,0.5053431,1
8865,0.41081563,0
8866,0.410565,0
8867,0.41081563,0
8868,0.53822553,1
8869,0.6514604,1
8870,0.53822553,1
8871,0.43313313,0
8872,0.2248233,0
8873,0.43313313,0
8874,0.01712066,0
8875,0.31829908,0
8876,0.01712066,0
8877,0.45803708,0
8878,0.44661272,0
8879,0.45803708,0
8880,0.10868123,0
8881,0.14570147,0
8882,0.20851246,0
8883,0.2666813,0
8884,0.119711965,0
8885,0.7387254,1
8886,0.067723244,0
8887,0.1871475,0
8888,0.20113215,0
8889,0.085252136,0
8890,0.06606153,0
8891,0.1733883,0
8892,0.53875136,1
8893,0.2984587,0
8894,0.09142774,0
8895,0.17261952,0
8896,0.7089466,1
8897,0.6219909,1
8898,0.630726,1
8899,0.47017434,0
8900,0.44856843,0
8901,0.5339459,1
8902,0.5263337,1
8903,0.551131,1
8904,0.4683024,0
8905,0.838218,1
8906,0.8214607,1
8907,0.73289716,1
8908,0.71375597,1
8909,0.8748568,1
8910,0.7856002,1
8911,0.77098286,1
8912,0.643436,1
8913,0.8065197,1
8914,0.619414,1
8915,0.6780379,1
8916,0.54165334,1
8917,0.58904576,1
8918,0.63066757,1
8919,0.803448,1
8920,0.8313695,1
8921,0.83303475,1
8922,0.8315876,1
8923,0.7357699,1
8924,0.860487,1
8925,0.85897946,1
8926,0.6486783,1
8927,0.796713,1
8928,0.8242916,1
8929,0.8243004,1
8930,0.817465,1
8931,0.719826,1
8932,0.8139881,1
8933,0.741356,1
8934,0.70451456,1
8935,0.7832067,1
8936,0.7444673,1
8937,0.80960023,1
8938,0.6127768,1
8939,0.41317925,0
8940,0.42538977,0
8941,0.44151503,0
8942,0.45802352,0
8943,0.32410353,0
8944,0.39711067,0
8945,0.4139954,0
8946,0.46272525,0
8947,0.5531821,1
8948,0.63991547,1
8949,0.56146395,1
8950,0.6599053,1
8951,0.68002677,1
8952,0.6317224,1
8953,0.48293358,0
8954,0.6739538,1
8955,0.48694333,0
8956,0.6743454,1
8957,0.40843004,0
8958,0.48580804,0
8959,0.5257422,1
8960,0.34796864,0
8961,0.25862968,0
8962,0.28591895,0
8963,0.43058974,0
8964,0.38777304,0
8965,0.4049449,0
8966,0.3585875,0
8967,0.21958852,0
8968,0.2514689,0
8969,0.21662635,0
8970,0.17586851,0
8971,0.24360338,0
8972,0.50002176,1
8973,0.5332698,1
8974,0.5053431,1
8975,0.4875421,0
8976,0.410565,0
8977,0.41081563,0
8978,0.51830274,1
8979,0.6514604,1
8980,0.53822553,1
8981,0.26871678,0
8982,0.2248233,0
8983,0.43313313,0
8984,0.2883972,0
8985,0.31829908,0
8986,0.01712066,0
8987,0.22386011,0
8988,0.44661272,0
8989,0.45803708,0
8990,0.37261072,0
8991,0.17769054,0
8992,0.086371005,0
8993,0.23248649,0
8994,0.2646333,0
8995,0.13292834,0
8996,0.4265086,0
8997,0.05160573,0
8998,0.124545336,0
8999,0.16624239,0
9000,0.10918179,0
9001,0.09089184,0
9002,0.1059148,0
9003,0.15141699,0
9004,0.10960227,0
9005,0.16884694,0
9006,0.72864306,1
9007,0.8681747,1
9008,0.79889995,1
9009,0.5638515,1
9010,0.7527175,1
9011,0.22268543,0
9012,0.5548295,1
9013,0.82535446,1
9014,0.56732804,1
9015,0.7957797,1
9016,0.8811169,1
9017,0.85665405,1
9018,0.8512522,1
9019,0.832093,1
9020,0.8643372,1
9021,0.87008935,1
9022,0.809248,1
9023,0.8026638,1
9024,0.5546628,1
9025,0.73971415,1
9026,0.77211535,1
9027,0.45090392,0
9028,0.69442594,1
9029,0.40554085,0
9030,0.8046186,1
9031,0.8203216,1
9032,0.8199927,1
9033,0.84818995,1
9034,0.8425605,1
9035,0.84200364,1
9036,0.8395082,1
9037,0.8399435,1
9038,0.8436813,1
9039,0.8272323,1
9040,0.5740126,1
9041,0.38676095,0
9042,0.7196328,1
9043,0.4562702,0
9044,0.42608827,0
9045,0.65096486,1
9046,0.6604316,1
9047,0.39285225,0
9048,0.32790226,0
9049,0.3899057,0
9050,0.45329452,0
9051,0.46012694,0
9052,0.48790926,0
9053,0.39125407,0
9054,0.38967088,0
9055,0.38438302,0
9056,0.5523605,1
9057,0.49847892,0
9058,0.40781164,0
9059,0.6022371,1
9060,0.52901965,1
9061,0.64026225,1
9062,0.398372,0
9063,0.48589832,0
9064,0.5552962,1
9065,0.6840409,1
9066,0.4944421,0
9067,0.5406812,1
9068,0.67668146,1
9069,0.6583274,1
9070,0.47259173,0
9071,0.43973368,0
9072,0.37504095,0
9073,0.3503701,0
9074,0.42174813,0
9075,0.4105441,0
9076,0.35593674,0
9077,0.442126,0
9078,0.24025106,0
9079,0.18438089,0
9080,0.3002211,0
9081,0.19295248,0
9082,0.3449425,0
9083,0.5538113,1
9084,0.6437662,1
9085,0.45803255,0
9086,0.4394653,0
9087,0.47548208,0
9088,0.4471292,0
9089,0.46090245,0
9090,0.29111606,0
9091,0.20667979,0
9092,0.12884563,0
9093,0.26266524,0
9094,0.50168777,1
9095,0.28165418,0
9096,0.26807642,0
9097,0.25168878,0
9098,0.29587477,0
9099,0.4750835,0
9100,0.45205304,0
9101,0.42324317,0
9102,0.23153648,0
9103,0.12042889,0
9104,0.08258891,0
9105,0.28680044,0
9106,0.2265321,0
9107,0.23220348,0
9108,0.09030914,0
9109,0.11709359,0
9110,0.28129864,0
9111,0.20818561,0
9112,0.14040267,0
9113,0.1486646,0
9114,0.110369205,0
9115,0.20732224,0
9116,0.21574882,0
9117,0.59149826,1
9118,0.81054616,1
9119,0.63234675,1
9120,0.5673397,1
9121,0.80300164,1
9122,0.29395878,0
9123,0.4897822,0
9124,0.48317808,0
9125,0.28485405,0
9126,0.48941752,0
9127,0.5424197,1
9128,0.6958262,1
9129,0.8706361,1
9130,0.8684375,1
9131,0.8626473,1
9132,0.8512719,1
9133,0.64215803,1
9134,0.7832766,1
9135,0.66816753,1
9136,0.8298634,1
9137,0.86005855,1
9138,0.78868353,1
9139,0.83447814,1
9140,0.37393206,0
9141,0.61777365,1
9142,0.26596248,0
9143,0.40707058,0
9144,0.41260713,0
9145,0.44607323,0
9146,0.5836227,1
9147,0.8678885,1
9148,0.8126196,1
9149,0.7549205,1
9150,0.44677925,0
9151,0.2676096,0
9152,0.4410755,0
9153,0.5258009,1
9154,0.52168137,1
9155,0.39990586,0
9156,0.3724574,0
9157,0.39241543,0
9158,0.43158635,0
9159,0.46569654,0
9160,0.49903342,0
9161,0.5431923,1
9162,0.763685,1
9163,0.62490916,1
9164,0.5555885,1
9165,0.43839318,0
9166,0.6477167,1
9167,0.6895204,1
9168,0.5543994,1
9169,0.380073,0
9170,0.31552917,0
9171,0.28990942,0
9172,0.40018883,0
9173,0.39738375,0
9174,0.36973643,0
9175,0.3992748,0
9176,0.48395845,0
9177,0.51262933,1
9178,0.59853697,1
9179,0.5201632,1
9180,0.5644395,1
9181,0.33269852,0
9182,0.5439708,1
9183,0.4418465,0
9184,0.46841204,0
9185,0.50111485,1
9186,0.38451478,0
9187,0.26338425,0
9188,0.27147186,0
9189,0.31998298,0
9190,0.2694385,0
9191,0.30520785,0
9192,0.23344404,0
9193,0.5395805,1
9194,0.53897923,1
9195,0.575169,1
9196,0.45935255,0
9197,0.33025217,0
9198,0.37703836,0
9199,0.2614805,0
9200,0.26107058,0
9201,0.21022949,0
9202,0.110039234,0
9203,0.22071344,0
9204,0.4326693,0
9205,0.37461203,0
9206,0.24444613,0
9207,0.31259108,0
9208,0.24345714,0
9209,0.31647187,0
9210,0.5065718,1
9211,0.45844206,0
9212,0.40326348,0
9213,0.2090458,0
9214,0.11936739,0
9215,0.132114,0
9216,0.24645126,0
9217,0.37863412,0
9218,0.27652383,0
9219,0.39685118,0
9220,0.13483974,0
9221,0.22662893,0
9222,0.70441747,1
9223,0.26635432,0
9224,0.14518702,0
9225,0.16622525,0
9226,0.682282,1
9227,0.6014238,1
9228,0.60099345,1
9229,0.5129467,1
9230,0.4169017,0
9231,0.4420837,0
9232,0.4351274,0
9233,0.3443792,0
9234,0.2675259,0
9235,0.36253446,0
9236,0.26537147,0
9237,0.35308647,0
9238,0.40767023,0
9239,0.32013756,0
9240,0.6361501,1
9241,0.87290525,1
9242,0.78485143,1
9243,0.88714606,1
9244,0.86685526,1
9245,0.77074,1
9246,0.84208405,1
9247,0.75400233,1
9248,0.8278538,1
9249,0.8531852,1
9250,0.843947,1
9251,0.49146396,0
9252,0.7771516,1
9253,0.73617494,1
9254,0.7163055,1
9255,0.38868046,0
9256,0.5228821,1
9257,0.3972475,0
9258,0.40564528,0
9259,0.46690622,0
9260,0.38951218,0
9261,0.3577387,0
9262,0.5529483,1
9263,0.5638651,1
9264,0.6393375,1
9265,0.7245439,1
9266,0.3764683,0
9267,0.46325305,0
9268,0.53469336,1
9269,0.6910161,1
9270,0.6943116,1
9271,0.5314944,1
9272,0.852236,1
9273,0.5760038,1
9274,0.48961872,0
9275,0.7097312,1
9276,0.6932893,1
9277,0.6764069,1
9278,0.6626545,1
9279,0.5234173,1
9280,0.6956265,1
9281,0.6114175,1
9282,0.47501498,0
9283,0.45722073,0
9284,0.5686914,1
9285,0.478968,0
9286,0.31539065,0
9287,0.43224627,0
9288,0.41071934,0
9289,0.62857044,1
9290,0.49057227,0
9291,0.40163532,0
9292,0.42364502,0
9293,0.49291447,0
9294,0.46494693,0
9295,0.51991975,1
9296,0.4219798,0
9297,0.3885201,0
9298,0.4519322,0
9299,0.43452758,0
9300,0.4777741,0
9301,0.40705967,0
9302,0.17321259,0
9303,0.4758848,0
9304,0.67138517,1
9305,0.6572499,1
9306,0.6216948,1
9307,0.5170505,1
9308,0.24547085,0
9309,0.2849393,0
9310,0.26772398,0
9311,0.20923695,0
9312,0.24955598,0
9313,0.5654736,1
9314,0.294691,0
9315,0.39067003,0
9316,0.28882444,0
9317,0.23243633,0
9318,0.3824067,0
9319,0.45047086,0
9320,0.4275911,0
9321,0.5147403,1
9322,0.48544523,0
9323,0.37208098,0
9324,0.12699997,0
9325,0.13058367,0
9326,0.16266966,0
9327,0.23956874,0
9328,0.20768377,0
9329,0.23501292,0
9330,0.12560642,0
9331,0.14524135,0
9332,0.5949116,1
9333,0.84362376,1
9334,0.5234207,1
9335,0.45137092,0
9336,0.48111027,0
9337,0.7744831,1
9338,0.38606167,0
9339,0.44977933,0
9340,0.42885497,0
9341,0.37297446,0
9342,0.27103084,0
9343,0.39705476,0
9344,0.20839572,0
9345,0.1969327,0
9346,0.31685778,0
9347,0.25435734,0
9348,0.27692303,0
9349,0.32464194,0
9350,0.43312752,0
9351,0.40290675,0
9352,0.52905595,1
9353,0.5348949,1
9354,0.82740945,1
9355,0.8755193,1
9356,0.801293,1
9357,0.6612525,1
9358,0.74059236,1
9359,0.76143634,1
9360,0.6869736,1
9361,0.5510408,1
9362,0.65593696,1
9363,0.77807915,1
9364,0.81007886,1
9365,0.8148596,1
9366,0.5320164,1
9367,0.48299032,0
9368,0.69641817,1
9369,0.53470755,1
9370,0.8518599,1
9371,0.781312,1
9372,0.78984547,1
9373,0.8039298,1
9374,0.7722833,1
9375,0.82259107,1
9376,0.8042451,1
9377,0.73546106,1
9378,0.6849304,1
9379,0.65442514,1
9380,0.8495716,1
9381,0.7093981,1
9382,0.7289443,1
9383,0.76292163,1
9384,0.6496481,1
9385,0.58214176,1
9386,0.5709564,1
9387,0.6945895,1
9388,0.7533933,1
9389,0.6651208,1
9390,0.35963482,0
9391,0.44090775,0
9392,0.43289417,0
9393,0.25562596,0
9394,0.3895826,0
9395,0.49133977,0
9396,0.53822935,1
9397,0.40964156,0
9398,0.2884568,0
9399,0.42087525,0
9400,0.40434828,0
9401,0.48512894,0
9402,0.46598142,0
9403,0.48320228,0
9404,0.48775297,0
9405,0.5252434,1
9406,0.5672115,1
9407,0.4664854,0
9408,0.4632524,0
9409,0.48462784,0
9410,0.49817288,0
9411,0.40405118,0
9412,0.240138,0
9413,0.17518419,0
9414,0.4830541,0
9415,0.65935147,1
9416,0.41073808,0
9417,0.5758846,1
9418,0.19162607,0
9419,0.12567532,0
9420,0.21285123,0
9421,0.3575139,0
9422,0.2133744,0
9423,0.4352273,0
9424,0.72161615,1
9425,0.5555408,1
9426,0.47883055,0
9427,0.31655198,0
9428,0.24078164,0
9429,0.3683576,0
9430,0.46267492,0
9431,0.44964778,0
9432,0.46303493,0
9433,0.52397585,1
9434,0.41550466,0
9435,0.060243994,0
9436,0.03832838,0
9437,0.3949542,0
9438,0.22973317,0
9439,0.39495414,0
9440,0.6434158,1
9441,0.22181195,0
9442,0.6434158,1
9443,0.79493463,1
9444,0.79550564,1
9445,0.79493463,1
9446,0.62609875,1
9447,0.7694036,1
9448,0.62609875,1
9449,0.36018854,0
9450,0.2388902,0
9451,0.27515665,0
9452,0.2388902,0
9453,0.4025364,0
9454,0.29921544,0
9455,0.4025364,0
9456,0.15141055,0
9457,0.39279035,0
9458,0.15141055,0
9459,0.25938392,0
9460,0.21694595,0
9461,0.25938392,0
9462,0.332315,0
9463,0.3040627,0
9464,0.332315,0
9465,0.5273295,1
9466,0.44142368,0
9467,0.5273295,1
9468,0.86482203,1
9469,0.85521543,1
9470,0.86482203,1
9471,0.7070489,1
9472,0.8669299,1
9473,0.707049,1
9474,0.8908151,1
9475,0.6954923,1
9476,0.6877485,1
9477,0.6954923,1
9478,0.44954243,0
9479,0.6273595,1
9480,0.44954243,0
9481,0.6556402,1
9482,0.310354,0
9483,0.6556402,1
9484,0.74796665,1
9485,0.752431,1
9486,0.74796665,1
9487,0.8129787,1
9488,0.7791941,1
9489,0.8129787,1
9490,0.49489146,0
9491,0.40694967,0
9492,0.49489146,0
9493,0.707507,1
9494,0.5653706,1
9495,0.707507,1
9496,0.8279308,1
9497,0.82268524,1
9498,0.8279308,1
9499,0.55984366,1
9500,0.42917454,0
9501,0.35059136,0
9502,0.42917448,0
9503,0.32238722,0
9504,0.3360514,0
9505,0.32238746,0
9506,0.29524457,0
9507,0.30561447,0
9508,0.29524457,0
9509,0.30571187,0
9510,0.44255307,0
9511,0.30571187,0
9512,0.49701497,0
9513,0.5883865,1
9514,0.49701497,0
9515,0.48339048,0
9516,0.43616426,0
9517,0.48339048,0
9518,0.2843976,0
9519,0.4996014,0
9520,0.2843976,0
9521,0.3594532,0
9522,0.4725208,0
9523,0.3594532,0
9524,0.21239808,0
9525,0.20089182,0
9526,0.17321059,0
9527,0.20089182,0
9528,0.32169238,0
9529,0.11340749,0
9530,0.32169238,0
9531,0.24371722,0
9532,0.16413713,0
9533,0.24371722,0
